N0:347
N1:72
NR:20
NM:2
BEGIN DATA:
truth,14132,truth,0
truth,14216,truth,1
truth,14428,truth,0
truth,14460,truth,0
truth,14462,truth,0
truth,14536,truth,1
truth,14573,truth,0
truth,14583,truth,0
truth,14699,truth,0
truth,14809,truth,0
truth,14880,truth,0
truth,14888,truth,1
truth,14968,truth,0
truth,15014,truth,0
truth,15269,truth,0
truth,15282,truth,0
truth,15309,truth,1
truth,15351,truth,0
truth,15361,truth,0
truth,15398,truth,0
truth,15472,truth,1
truth,15538,truth,0
truth,15638,truth,0
truth,15640,truth,0
truth,15641,truth,0
truth,15745,truth,0
truth,15780,truth,0
truth,15788,truth,0
truth,15868,truth,0
truth,15889,truth,0
truth,15942,truth,0
truth,16002,truth,0
truth,16027,truth,0
truth,16097,truth,0
truth,16106,truth,1
truth,16110,truth,1
truth,16228,truth,0
truth,16332,truth,0
truth,16372,truth,1
truth,16385,truth,0
truth,16425,truth,0
truth,16471,truth,0
truth,16763,truth,0
truth,17330,truth,0
truth,17614,truth,0
truth,17640,truth,0
truth,17716,truth,0
truth,18196,truth,0
truth,18299,truth,1
truth,18368,truth,0
truth,18437,truth,0
truth,18445,truth,0
truth,18523,truth,0
truth,19042,truth,0
truth,19138,truth,1
truth,19256,truth,1
truth,19488,truth,0
truth,19522,truth,0
truth,19625,truth,1
truth,19697,truth,1
truth,19881,truth,0
truth,20236,truth,0
truth,20396,truth,0
truth,20420,truth,0
truth,20476,truth,1
truth,20504,truth,0
truth,20689,truth,0
truth,20708,truth,0
truth,20716,truth,0
truth,20762,truth,0
truth,20775,truth,1
truth,20868,truth,0
truth,20888,truth,0
truth,20921,truth,0
truth,20934,truth,1
truth,20972,truth,0
truth,20973,truth,0
truth,21103,truth,0
truth,21185,truth,0
truth,21344,truth,0
truth,21358,truth,0
truth,21365,truth,0
truth,21392,truth,0
truth,21460,truth,0
truth,21579,truth,1
truth,21702,truth,0
truth,21919,truth,0
truth,22052,truth,0
truth,22189,truth,0
truth,22215,truth,0
truth,22265,truth,0
truth,22283,truth,0
truth,22467,truth,0
truth,22488,truth,0
truth,22882,truth,0
truth,23102,truth,1
truth,23286,truth,1
truth,23395,truth,1
truth,23417,truth,1
truth,23515,truth,1
truth,23912,truth,1
truth,24493,truth,0
truth,24510,truth,0
truth,25055,truth,1
truth,25079,truth,1
truth,25460,truth,0
truth,25545,truth,1
truth,25819,truth,0
truth,25994,truth,0
truth,26022,truth,0
truth,26037,truth,0
truth,26168,truth,0
truth,26363,truth,0
truth,26600,truth,0
truth,26720,truth,0
truth,26835,truth,0
truth,26956,truth,0
truth,27365,truth,0
truth,27382,truth,0
truth,27573,truth,0
truth,27700,truth,1
truth,27813,truth,0
truth,27816,truth,0
truth,27945,truth,0
truth,28442,truth,0
truth,28547,truth,0
truth,28602,truth,0
truth,28724,truth,0
truth,28965,truth,0
truth,29050,truth,0
truth,29187,truth,0
truth,29338,truth,0
truth,29341,truth,0
truth,29434,truth,0
truth,29593,truth,0
truth,30380,truth,1
truth,30853,truth,0
truth,31007,truth,0
truth,31123,truth,1
truth,31163,truth,0
truth,31258,truth,0
truth,31668,truth,0
truth,31685,truth,0
truth,31935,truth,0
truth,32022,truth,1
truth,32026,truth,0
truth,32067,truth,1
truth,32164,truth,0
truth,32226,truth,0
truth,32279,truth,0
truth,32384,truth,1
truth,32507,truth,1
truth,32660,truth,1
truth,32769,truth,0
truth,32770,truth,0
truth,33057,truth,0
truth,33351,truth,0
truth,33353,truth,0
truth,33623,truth,0
truth,34371,truth,0
truth,36477,truth,0
truth,37032,truth,0
truth,37077,truth,0
truth,37205,truth,0
truth,37634,truth,0
truth,37674,truth,0
truth,39228,truth,0
truth,39341,truth,0
truth,39790,truth,0
truth,39985,truth,1
truth,41684,truth,0
truth,42228,truth,0
truth,42912,truth,1
truth,43195,truth,1
truth,43217,truth,0
truth,43337,truth,0
truth,44143,truth,1
truth,44233,truth,1
truth,44495,truth,0
truth,44954,truth,0
truth,45011,truth,1
truth,45068,truth,1
truth,45197,truth,0
truth,45460,truth,1
truth,45467,truth,0
truth,45853,truth,0
truth,46125,truth,1
truth,47969,truth,0
truth,48085,truth,0
truth,48232,truth,0
truth,48287,truth,0
truth,49037,truth,0
reader01,3240,FFDM,0.5
reader01,3385,FFDM,0.5
reader01,3457,FFDM,0.5
reader01,3795,FFDM,0.5
reader01,3828,FFDM,0.5
reader01,3834,FFDM,0.5
reader01,3915,FFDM,0.5
reader01,4265,FFDM,0.5
reader01,4327,FFDM,0.5
reader01,4746,FFDM,0.5
reader01,5135,FFDM,0.5
reader01,5281,FFDM,0.5
reader01,5545,FFDM,0.5
reader01,5589,FFDM,0.5
reader01,6259,FFDM,0.5
reader01,6276,FFDM,0.5
reader01,6339,FFDM,0.5
reader01,6368,FFDM,0.5
reader01,10742,FFDM,0.5
reader01,10743,FFDM,0.5
reader01,11848,FFDM,0.5
reader01,11867,FFDM,0.5
reader01,18299,FFDM,1
reader01,19138,FFDM,1
reader01,19256,FFDM,1
reader01,19625,FFDM,0
reader01,19697,FFDM,0
reader01,24493,FFDM,0.5
reader01,24510,FFDM,0.5
reader01,25460,FFDM,0.5
reader01,25819,FFDM,0.5
reader01,25994,FFDM,0.5
reader01,26022,FFDM,0.5
reader01,26037,FFDM,0.5
reader01,26168,FFDM,0.5
reader01,26363,FFDM,0.5
reader01,26600,FFDM,0.5
reader01,26720,FFDM,0.5
reader01,26835,FFDM,0.5
reader01,26956,FFDM,0.5
reader01,27365,FFDM,0.5
reader01,27382,FFDM,0.5
reader01,27573,FFDM,0.5
reader01,27813,FFDM,0.5
reader01,3240,SFM,0.5
reader01,3385,SFM,0.5
reader01,3457,SFM,0.5
reader01,3795,SFM,0.5
reader01,3828,SFM,0.5
reader01,3834,SFM,0.5
reader01,3915,SFM,0.5
reader01,4265,SFM,0.5
reader01,4327,SFM,0.5
reader01,4746,SFM,0.5
reader01,5135,SFM,0.5
reader01,5281,SFM,0.5
reader01,5545,SFM,0.5
reader01,5589,SFM,0.5
reader01,6259,SFM,0.5
reader01,6276,SFM,0.5
reader01,6339,SFM,0.5
reader01,6368,SFM,0.5
reader01,10742,SFM,0.5
reader01,10743,SFM,0.5
reader01,11848,SFM,0.5
reader01,11867,SFM,0.5
reader01,18299,SFM,1
reader01,19138,SFM,1
reader01,19256,SFM,1
reader01,19625,SFM,0
reader01,19697,SFM,1
reader01,24493,SFM,0.5
reader01,24510,SFM,0.5
reader01,25460,SFM,0.5
reader01,25819,SFM,0.5
reader01,25994,SFM,0.5
reader01,26022,SFM,0.5
reader01,26037,SFM,0.5
reader01,26168,SFM,0.5
reader01,26363,SFM,0.5
reader01,26600,SFM,0.5
reader01,26720,SFM,0.5
reader01,26835,SFM,0.5
reader01,26956,SFM,0.5
reader01,27365,SFM,0.5
reader01,27382,SFM,0.5
reader01,27573,SFM,0.5
reader01,27813,SFM,0.5
reader01,6559,FFDM,0.5
reader01,6755,FFDM,0.5
reader01,6932,FFDM,0.5
reader01,7320,FFDM,0.5
reader01,7343,FFDM,0.5
reader01,7371,FFDM,0.5
reader01,7415,FFDM,0.5
reader01,7416,FFDM,0.5
reader01,7556,FFDM,0.5
reader01,7592,FFDM,0.5
reader01,7593,FFDM,0.5
reader01,7595,FFDM,0.5
reader01,7713,FFDM,0.5
reader01,7807,FFDM,0.5
reader01,7808,FFDM,0.5
reader01,7809,FFDM,0.5
reader01,7812,FFDM,0.5
reader01,13318,FFDM,0.5
reader01,13419,FFDM,0.5
reader01,14428,FFDM,0.5
reader01,14462,FFDM,0.5
reader01,23102,FFDM,1
reader01,23286,FFDM,0
reader01,23395,FFDM,1
reader01,23417,FFDM,0
reader01,23515,FFDM,1
reader01,27816,FFDM,0.5
reader01,27945,FFDM,0.5
reader01,28442,FFDM,0.5
reader01,28602,FFDM,0.5
reader01,28724,FFDM,0.5
reader01,28965,FFDM,0.5
reader01,29050,FFDM,0.5
reader01,29187,FFDM,0.5
reader01,29338,FFDM,0.5
reader01,29341,FFDM,0.5
reader01,29434,FFDM,0.5
reader01,29593,FFDM,0.5
reader01,31007,FFDM,0.5
reader01,31258,FFDM,0.5
reader01,49037,FFDM,0.5
reader01,6559,SFM,0.5
reader01,6755,SFM,0.5
reader01,6844,SFM,0.5
reader01,6932,SFM,0.5
reader01,7320,SFM,0.5
reader01,7343,SFM,0.5
reader01,7371,SFM,0.5
reader01,7415,SFM,0.5
reader01,7416,SFM,0.5
reader01,7556,SFM,0.5
reader01,7592,SFM,0.5
reader01,7593,SFM,0.5
reader01,7595,SFM,0.5
reader01,7713,SFM,0.5
reader01,7807,SFM,0.5
reader01,7808,SFM,0.5
reader01,7809,SFM,0.5
reader01,7812,SFM,0.5
reader01,13318,SFM,0.5
reader01,13419,SFM,0.5
reader01,14428,SFM,0.5
reader01,14462,SFM,0.5
reader01,23102,SFM,1
reader01,23286,SFM,0
reader01,23395,SFM,1
reader01,23417,SFM,0
reader01,23515,SFM,1
reader01,27816,SFM,0.5
reader01,27945,SFM,0.5
reader01,28442,SFM,0.5
reader01,28547,SFM,0.5
reader01,28602,SFM,0.5
reader01,28724,SFM,0.5
reader01,28965,SFM,0.5
reader01,29050,SFM,0.5
reader01,29187,SFM,0.5
reader01,29338,SFM,0.5
reader01,29341,SFM,0.5
reader01,29434,SFM,0.5
reader01,29593,SFM,0.5
reader01,31007,SFM,0.5
reader01,31258,SFM,0.5
reader01,49037,SFM,0.5
reader01,7899,FFDM,0.5
reader01,7994,FFDM,0.5
reader01,7996,FFDM,0.5
reader01,8070,FFDM,0.5
reader01,8179,FFDM,0.5
reader01,8180,FFDM,0.5
reader01,8183,FFDM,0.5
reader01,8194,FFDM,0.5
reader01,8284,FFDM,0.5
reader01,8345,FFDM,0.5
reader01,8346,FFDM,0.5
reader01,8420,FFDM,0.5
reader01,8442,FFDM,0.5
reader01,8504,FFDM,0.5
reader01,8505,FFDM,0.5
reader01,8594,FFDM,0.5
reader01,8596,FFDM,0.5
reader01,8598,FFDM,0.5
reader01,15889,FFDM,0.5
reader01,15942,FFDM,0.5
reader01,16027,FFDM,0.5
reader01,16097,FFDM,0.5
reader01,31668,FFDM,0.5
reader01,31685,FFDM,0.5
reader01,31935,FFDM,0.5
reader01,32067,FFDM,1
reader01,32164,FFDM,0.5
reader01,32226,FFDM,0.5
reader01,32279,FFDM,0.5
reader01,32384,FFDM,1
reader01,32507,FFDM,0
reader01,32660,FFDM,0
reader01,32769,FFDM,0.5
reader01,32770,FFDM,0.5
reader01,33057,FFDM,0.5
reader01,33351,FFDM,0.5
reader01,33353,FFDM,0.5
reader01,33623,FFDM,0.5
reader01,34371,FFDM,0.5
reader01,36477,FFDM,0.5
reader01,37032,FFDM,0.5
reader01,37077,FFDM,0.5
reader01,37205,FFDM,0.5
reader01,37634,FFDM,0.5
reader01,7899,SFM,0.5
reader01,7994,SFM,0.5
reader01,7996,SFM,0.5
reader01,8070,SFM,0.5
reader01,8179,SFM,0.5
reader01,8180,SFM,0.5
reader01,8183,SFM,0.5
reader01,8194,SFM,0.5
reader01,8284,SFM,0.5
reader01,8345,SFM,0.5
reader01,8346,SFM,0.5
reader01,8420,SFM,0.5
reader01,8442,SFM,0.5
reader01,8504,SFM,0.5
reader01,8505,SFM,0.5
reader01,8594,SFM,0.5
reader01,8596,SFM,0.5
reader01,8598,SFM,0.5
reader01,15889,SFM,0.5
reader01,15942,SFM,0.5
reader01,16027,SFM,0.5
reader01,16097,SFM,0.5
reader01,31668,SFM,0.5
reader01,31685,SFM,0.5
reader01,31935,SFM,0.5
reader01,32067,SFM,1
reader01,32164,SFM,0.5
reader01,32226,SFM,0.5
reader01,32279,SFM,0.5
reader01,32384,SFM,0
reader01,32507,SFM,0
reader01,32660,SFM,0
reader01,32769,SFM,0.5
reader01,32770,SFM,0.5
reader01,33057,SFM,0.5
reader01,33351,SFM,0.5
reader01,33353,SFM,0.5
reader01,33623,SFM,0.5
reader01,34371,SFM,0.5
reader01,36477,SFM,0.5
reader01,37032,SFM,0.5
reader01,37077,SFM,0.5
reader01,37205,SFM,0.5
reader01,37634,SFM,0.5
reader01,8662,FFDM,0.5
reader01,8701,FFDM,0.5
reader01,9141,FFDM,0.5
reader01,9723,FFDM,0.5
reader01,9762,FFDM,0.5
reader01,9955,FFDM,0.5
reader01,9965,FFDM,0.5
reader01,9998,FFDM,0.5
reader01,10120,FFDM,0.5
reader01,10410,FFDM,0.5
reader01,10552,FFDM,0.5
reader01,10621,FFDM,0.5
reader01,10701,FFDM,0.5
reader01,10840,FFDM,0.5
reader01,10942,FFDM,0.5
reader01,11043,FFDM,0.5
reader01,11101,FFDM,0.5
reader01,11287,FFDM,0.5
reader01,20762,FFDM,0.5
reader01,20868,FFDM,0.5
reader01,21103,FFDM,0.5
reader01,21185,FFDM,0.5
reader01,37674,FFDM,0.5
reader01,39228,FFDM,0.5
reader01,39341,FFDM,0.5
reader01,39790,FFDM,0.5
reader01,41684,FFDM,0.5
reader01,42228,FFDM,0.5
reader01,43217,FFDM,0.5
reader01,44233,FFDM,0
reader01,44495,FFDM,0.5
reader01,44954,FFDM,0.5
reader01,45011,FFDM,1
reader01,45068,FFDM,1
reader01,45197,FFDM,0.5
reader01,45460,FFDM,1
reader01,45467,FFDM,0.5
reader01,45853,FFDM,0.5
reader01,46125,FFDM,1
reader01,47969,FFDM,0.5
reader01,48085,FFDM,0.5
reader01,48232,FFDM,0.5
reader01,48287,FFDM,0.5
reader01,8662,SFM,0.5
reader01,8701,SFM,0.5
reader01,9141,SFM,0.5
reader01,9723,SFM,0.5
reader01,9762,SFM,0.5
reader01,9955,SFM,0.5
reader01,9965,SFM,0.5
reader01,9998,SFM,0.5
reader01,10120,SFM,0.5
reader01,10410,SFM,0.5
reader01,10552,SFM,0.5
reader01,10621,SFM,0.5
reader01,10701,SFM,0.5
reader01,10840,SFM,0.5
reader01,10942,SFM,0.5
reader01,11043,SFM,0.5
reader01,11101,SFM,0.5
reader01,11287,SFM,0.5
reader01,20762,SFM,0.5
reader01,20868,SFM,0.5
reader01,21103,SFM,0.5
reader01,21185,SFM,0.5
reader01,37674,SFM,0.5
reader01,39228,SFM,0.5
reader01,39341,SFM,0.5
reader01,39790,SFM,0.5
reader01,41684,SFM,0.5
reader01,42228,SFM,0.5
reader01,43217,SFM,0.5
reader01,44233,SFM,1
reader01,44495,SFM,0.5
reader01,44954,SFM,0.5
reader01,45011,SFM,1
reader01,45068,SFM,1
reader01,45197,SFM,0.5
reader01,45460,SFM,1
reader01,45467,SFM,0.5
reader01,45853,SFM,0.5
reader01,46125,SFM,1
reader01,47969,SFM,0.5
reader01,48085,SFM,0.5
reader01,48232,SFM,0.5
reader01,48287,SFM,0.5
reader02,3240,FFDM,0.5
reader02,3385,FFDM,0.5
reader02,3457,FFDM,0.5
reader02,3795,FFDM,0.5
reader02,3828,FFDM,0.5
reader02,3834,FFDM,0.5
reader02,3915,FFDM,0.5
reader02,4265,FFDM,0.5
reader02,4327,FFDM,0.5
reader02,4746,FFDM,0.5
reader02,5135,FFDM,0.5
reader02,5281,FFDM,0.5
reader02,5545,FFDM,0.5
reader02,5589,FFDM,0.5
reader02,6259,FFDM,0.5
reader02,6276,FFDM,0.5
reader02,6339,FFDM,0.5
reader02,6368,FFDM,0.5
reader02,10742,FFDM,0.5
reader02,10743,FFDM,0.5
reader02,11848,FFDM,0.5
reader02,11867,FFDM,0.5
reader02,18299,FFDM,1
reader02,19138,FFDM,1
reader02,19256,FFDM,1
reader02,19625,FFDM,1
reader02,19697,FFDM,0
reader02,24493,FFDM,0.5
reader02,24510,FFDM,0.5
reader02,25460,FFDM,0.5
reader02,25819,FFDM,0.5
reader02,25994,FFDM,0.5
reader02,26022,FFDM,0.5
reader02,26037,FFDM,0.5
reader02,26168,FFDM,0.5
reader02,26363,FFDM,0.5
reader02,26600,FFDM,0.5
reader02,26720,FFDM,0.5
reader02,26835,FFDM,0.5
reader02,26956,FFDM,0.5
reader02,27365,FFDM,0.5
reader02,27382,FFDM,0.5
reader02,27573,FFDM,0.5
reader02,27813,FFDM,0.5
reader02,3240,SFM,0.5
reader02,3385,SFM,0.5
reader02,3457,SFM,0.5
reader02,3795,SFM,0.5
reader02,3828,SFM,0.5
reader02,3834,SFM,0.5
reader02,3915,SFM,0.5
reader02,4265,SFM,0.5
reader02,4327,SFM,0.5
reader02,4746,SFM,0.5
reader02,5135,SFM,0.5
reader02,5281,SFM,0.5
reader02,5545,SFM,0.5
reader02,5589,SFM,0.5
reader02,6259,SFM,0.5
reader02,6276,SFM,0.5
reader02,6339,SFM,0.5
reader02,6368,SFM,0.5
reader02,10742,SFM,0.5
reader02,10743,SFM,0.5
reader02,11848,SFM,0.5
reader02,11867,SFM,0.5
reader02,18299,SFM,1
reader02,19138,SFM,1
reader02,19256,SFM,1
reader02,19625,SFM,1
reader02,19697,SFM,1
reader02,24493,SFM,0.5
reader02,24510,SFM,0.5
reader02,25460,SFM,0.5
reader02,25819,SFM,0.5
reader02,25994,SFM,0.5
reader02,26022,SFM,0.5
reader02,26037,SFM,0.5
reader02,26168,SFM,0.5
reader02,26363,SFM,0.5
reader02,26600,SFM,0.5
reader02,26720,SFM,0.5
reader02,26835,SFM,0.5
reader02,26956,SFM,0.5
reader02,27365,SFM,0.5
reader02,27382,SFM,0.5
reader02,27573,SFM,0.5
reader02,27813,SFM,0.5
reader02,6559,FFDM,0.5
reader02,6755,FFDM,0.5
reader02,6844,FFDM,0.5
reader02,6932,FFDM,0.5
reader02,7320,FFDM,0.5
reader02,7343,FFDM,0.5
reader02,7371,FFDM,0.5
reader02,7415,FFDM,0.5
reader02,7416,FFDM,0.5
reader02,7556,FFDM,0.5
reader02,7592,FFDM,0.5
reader02,7593,FFDM,0.5
reader02,7595,FFDM,0.5
reader02,7713,FFDM,0.5
reader02,7807,FFDM,0.5
reader02,7808,FFDM,0.5
reader02,7809,FFDM,0.5
reader02,7812,FFDM,0.5
reader02,13318,FFDM,0.5
reader02,13419,FFDM,0.5
reader02,14428,FFDM,0.5
reader02,14462,FFDM,0.5
reader02,23102,FFDM,1
reader02,23286,FFDM,1
reader02,23395,FFDM,1
reader02,23417,FFDM,1
reader02,23515,FFDM,1
reader02,27816,FFDM,0.5
reader02,27945,FFDM,0.5
reader02,28442,FFDM,0.5
reader02,28547,FFDM,0.5
reader02,28602,FFDM,0.5
reader02,28724,FFDM,0.5
reader02,28965,FFDM,0.5
reader02,29050,FFDM,0.5
reader02,29187,FFDM,0.5
reader02,29338,FFDM,0.5
reader02,29341,FFDM,0.5
reader02,29434,FFDM,0.5
reader02,29593,FFDM,0.5
reader02,31007,FFDM,0.5
reader02,31258,FFDM,0.5
reader02,49037,FFDM,0.5
reader02,6559,SFM,0.5
reader02,6755,SFM,0.5
reader02,6844,SFM,0.5
reader02,6932,SFM,0.5
reader02,7320,SFM,0.5
reader02,7343,SFM,0.5
reader02,7371,SFM,0.5
reader02,7415,SFM,0.5
reader02,7416,SFM,0.5
reader02,7556,SFM,0.5
reader02,7592,SFM,0.5
reader02,7593,SFM,0.5
reader02,7595,SFM,0.5
reader02,7713,SFM,0.5
reader02,7807,SFM,0.5
reader02,7808,SFM,0.5
reader02,7809,SFM,0.5
reader02,7812,SFM,0.5
reader02,13318,SFM,0.5
reader02,13419,SFM,0.5
reader02,14428,SFM,0.5
reader02,14462,SFM,0.5
reader02,23102,SFM,1
reader02,23286,SFM,1
reader02,23395,SFM,1
reader02,23417,SFM,1
reader02,23515,SFM,1
reader02,27816,SFM,0.5
reader02,27945,SFM,0.5
reader02,28442,SFM,0.5
reader02,28547,SFM,0.5
reader02,28602,SFM,0.5
reader02,28724,SFM,0.5
reader02,28965,SFM,0.5
reader02,29050,SFM,0.5
reader02,29187,SFM,0.5
reader02,29338,SFM,0.5
reader02,29341,SFM,0.5
reader02,29434,SFM,0.5
reader02,29593,SFM,0.5
reader02,31007,SFM,0.5
reader02,31258,SFM,0.5
reader02,49037,SFM,0.5
reader02,7899,FFDM,0.5
reader02,7994,FFDM,0.5
reader02,7996,FFDM,0.5
reader02,8070,FFDM,0.5
reader02,8179,FFDM,0.5
reader02,8180,FFDM,0.5
reader02,8183,FFDM,0.5
reader02,8194,FFDM,0.5
reader02,8284,FFDM,0.5
reader02,8345,FFDM,0.5
reader02,8346,FFDM,0.5
reader02,8420,FFDM,0.5
reader02,8442,FFDM,0.5
reader02,8504,FFDM,0.5
reader02,8505,FFDM,0.5
reader02,8594,FFDM,0.5
reader02,8596,FFDM,0.5
reader02,8598,FFDM,0.5
reader02,15889,FFDM,0.5
reader02,15942,FFDM,0.5
reader02,16027,FFDM,0.5
reader02,16097,FFDM,0.5
reader02,31668,FFDM,0.5
reader02,31685,FFDM,0.5
reader02,31935,FFDM,0.5
reader02,32067,FFDM,1
reader02,32164,FFDM,0.5
reader02,32226,FFDM,0.5
reader02,32279,FFDM,0.5
reader02,32384,FFDM,1
reader02,32507,FFDM,1
reader02,32660,FFDM,0
reader02,32769,FFDM,0.5
reader02,32770,FFDM,0.5
reader02,33057,FFDM,0.5
reader02,33351,FFDM,0.5
reader02,33353,FFDM,0.5
reader02,33623,FFDM,0.5
reader02,34371,FFDM,0.5
reader02,36477,FFDM,0.5
reader02,37032,FFDM,0.5
reader02,37077,FFDM,0.5
reader02,37205,FFDM,0.5
reader02,37634,FFDM,0.5
reader02,7899,SFM,0.5
reader02,7994,SFM,0.5
reader02,7996,SFM,0.5
reader02,8070,SFM,0.5
reader02,8179,SFM,0.5
reader02,8180,SFM,0.5
reader02,8183,SFM,0.5
reader02,8194,SFM,0.5
reader02,8284,SFM,0.5
reader02,8345,SFM,0.5
reader02,8346,SFM,0.5
reader02,8420,SFM,0.5
reader02,8442,SFM,0.5
reader02,8504,SFM,0.5
reader02,8505,SFM,0.5
reader02,8594,SFM,0.5
reader02,8596,SFM,0.5
reader02,8598,SFM,0.5
reader02,15889,SFM,0.5
reader02,15942,SFM,0.5
reader02,16027,SFM,0.5
reader02,16097,SFM,0.5
reader02,31668,SFM,0.5
reader02,31685,SFM,0.5
reader02,31935,SFM,0.5
reader02,32067,SFM,1
reader02,32164,SFM,0.5
reader02,32226,SFM,0.5
reader02,32279,SFM,0.5
reader02,32384,SFM,0
reader02,32507,SFM,0
reader02,32660,SFM,1
reader02,32769,SFM,0.5
reader02,32770,SFM,0.5
reader02,33057,SFM,0.5
reader02,33351,SFM,0.5
reader02,33353,SFM,0.5
reader02,33623,SFM,0.5
reader02,34371,SFM,0.5
reader02,36477,SFM,0.5
reader02,37032,SFM,0.5
reader02,37077,SFM,0.5
reader02,37205,SFM,0.5
reader02,37634,SFM,0.5
reader02,8662,FFDM,0.5
reader02,8701,FFDM,0.5
reader02,9141,FFDM,0.5
reader02,9723,FFDM,0.5
